Fecha Hora Temperatura(ºC) Distancia(mm) Madera
2025-01-10 15:24:14 28.95 297.00 0
2025-01-10 15:24:14 28.93 298.00 0
2025-01-10 15:24:15 29.03 297.00 0
2025-01-10 15:24:15 28.93 297.00 0
2025-01-10 15:24:15 29.01 297.00 0
2025-01-10 15:24:15 28.89 298.00 0
2025-01-10 15:24:16 28.95 298.00 0
2025-01-10 15:24:16 29.01 298.00 0
2025-01-10 15:24:16 28.93 298.00 0
2025-01-10 15:24:16 28.95 298.00 0
2025-01-10 15:24:16 28.95 297.00 0
2025-01-10 15:24:17 28.95 297.00 0
2025-01-10 15:24:17 28.95 297.00 0
2025-01-10 15:24:17 28.87 297.00 0
2025-01-10 15:24:17 28.89 298.00 0
2025-01-10 15:24:18 28.91 298.00 0
2025-01-10 15:24:18 28.83 298.00 0
2025-01-10 15:24:18 28.93 297.00 0
2025-01-10 15:24:18 28.99 297.00 0
2025-01-10 15:24:19 28.81 298.00 0
2025-01-10 15:24:19 28.97 297.00 0
2025-01-10 15:24:19 28.95 298.00 0
2025-01-10 15:24:19 28.91 297.00 0
2025-01-10 15:24:20 28.89 298.00 0
2025-01-10 15:24:20 28.95 298.00 0
2025-01-10 15:24:20 28.91 297.00 0
2025-01-10 15:24:20 28.87 297.00 0
2025-01-10 15:24:21 28.95 297.00 0
2025-01-10 15:24:21 29.05 298.00 0
2025-01-10 15:24:21 28.89 298.00 0
2025-01-10 15:24:21 28.87 297.00 0
2025-01-10 15:24:21 28.95 297.00 0
2025-01-10 15:24:22 28.93 298.00 0
2025-01-10 15:24:22 28.93 298.00 0
2025-01-10 15:24:22 28.97 297.00 0
2025-01-10 15:24:22 28.97 297.00 0
2025-01-10 15:24:22 28.91 297.00 0
2025-01-10 15:24:23 28.87 298.00 0
2025-01-10 15:24:23 28.87 298.00 0
2025-01-10 15:24:23 28.97 298.00 0
2025-01-10 15:24:23 28.97 298.00 0
2025-01-10 15:24:23 28.99 298.00 0
2025-01-10 15:24:23 28.91 298.00 0
2025-01-10 15:24:23 28.81 299.00 0
2025-01-10 15:24:23 28.81 299.00 0
2025-01-10 15:24:24 28.99 298.00 0
2025-01-10 15:24:24 28.99 298.00 0
2025-01-10 15:24:24 28.89 297.00 0
2025-01-10 15:24:24 28.93 297.00 0
2025-01-10 15:24:24 28.95 299.00 0
2025-01-10 15:24:24 28.95 299.00 0
2025-01-10 15:24:24 28.99 297.00 0
2025-01-10 15:24:24 28.99 297.00 0
2025-01-10 15:24:25 28.97 298.00 0
2025-01-10 15:24:25 28.95 298.00 0
2025-01-10 15:24:25 29.03 297.00 0
2025-01-10 15:24:25 29.03 297.00 0
2025-01-10 15:24:25 28.99 297.00 0
2025-01-10 15:24:25 28.99 297.00 0
2025-01-10 15:24:25 28.89 298.00 0
2025-01-10 15:24:25 28.89 298.00 0
2025-01-10 15:24:25 28.99 299.00 0
2025-01-10 15:24:25 28.99 299.00 0
2025-01-10 15:24:26 28.97 297.00 0
2025-01-10 15:24:26 28.97 297.00 0
2025-01-10 15:24:26 28.93 298.00 0
2025-01-10 15:24:26 28.97 297.00 0
2025-01-10 15:24:26 28.97 297.00 0
2025-01-10 15:24:26 28.99 298.00 0
2025-01-10 15:24:26 28.99 298.00 0
2025-01-10 15:24:27 28.99 298.00 0
2025-01-10 15:24:27 28.99 298.00 0
2025-01-10 15:24:27 28.99 297.00 0
2025-01-10 15:24:27 28.99 297.00 0
2025-01-10 15:24:27 28.95 297.00 0
2025-01-10 15:24:27 28.95 297.00 0
2025-01-10 15:24:27 28.97 297.00 0
2025-01-10 15:24:27 28.97 297.00 0
2025-01-10 15:24:28 28.95 298.00 0
2025-01-10 15:24:28 28.95 298.00 0
2025-01-10 15:24:28 28.97 298.00 0
2025-01-10 15:24:28 28.91 297.00 0
2025-01-10 15:24:28 28.91 297.00 0
2025-01-10 15:24:28 29.01 297.00 0
2025-01-10 15:24:28 29.01 297.00 0
2025-01-10 15:24:29 28.99 298.00 0
2025-01-10 15:24:29 28.99 297.00 0
2025-01-10 15:24:29 28.99 297.00 0
2025-01-10 15:24:29 28.99 297.00 0
2025-01-10 15:24:29 28.99 297.00 0
2025-01-10 15:24:29 28.97 297.00 0
2025-01-10 15:24:29 28.97 297.00 0
2025-01-10 15:24:29 28.97 298.00 0
2025-01-10 15:24:29 28.97 298.00 0
2025-01-10 15:24:30 29.07 298.00 0
2025-01-10 15:24:30 29.01 298.00 0
2025-01-10 15:24:30 28.97 298.00 0
2025-01-10 15:24:30 28.97 298.00 0
2025-01-10 15:24:30 28.97 298.00 0
2025-01-10 15:24:30 28.99 298.00 0
2025-01-10 15:24:30 28.99 298.00 0
2025-01-10 15:24:31 28.97 298.00 0
2025-01-10 15:24:31 28.97 298.00 0
2025-01-10 15:24:31 28.99 298.00 0
2025-01-10 15:24:31 28.99 298.00 0
2025-01-10 15:24:31 29.07 298.00 0
2025-01-10 15:24:31 29.07 298.00 0
2025-01-10 15:24:31 29.05 298.00 0
2025-01-10 15:24:31 29.05 298.00 0
2025-01-10 15:24:32 29.05 298.00 0
2025-01-10 15:24:32 28.97 298.00 0
2025-01-10 15:24:32 28.97 298.00 0
2025-01-10 15:24:32 28.95 298.00 0
2025-01-10 15:24:32 28.97 298.00 0
2025-01-10 15:24:32 28.97 298.00 0
2025-01-10 15:24:33 28.99 298.00 0
2025-01-10 15:24:33 28.99 298.00 0
2025-01-10 15:24:33 29.01 298.00 0
2025-01-10 15:24:33 29.01 298.00 0
2025-01-10 15:24:33 29.03 299.00 0
2025-01-10 15:24:33 29.03 299.00 0
2025-01-10 15:24:33 29.01 299.00 0
2025-01-10 15:24:33 29.01 299.00 0
2025-01-10 15:24:33 28.99 299.00 0
2025-01-10 15:24:34 29.05 296.00 0
2025-01-10 15:24:34 29.05 296.00 0
2025-01-10 15:24:34 29.01 298.00 0
2025-01-10 15:24:34 29.01 298.00 0
2025-01-10 15:24:34 29.01 298.00 0
2025-01-10 15:24:34 29.01 298.00 0
2025-01-10 15:24:34 28.97 298.00 0
2025-01-10 15:24:34 28.97 298.00 0
2025-01-10 15:24:35 28.91 298.00 0
2025-01-10 15:24:35 28.97 298.00 0
2025-01-10 15:24:35 29.05 297.00 0
2025-01-10 15:24:35 29.05 297.00 0
2025-01-10 15:24:35 29.01 298.00 0
2025-01-10 15:24:35 29.01 298.00 0
2025-01-10 15:24:35 29.07 298.00 0
2025-01-10 15:24:36 29.11 298.00 0
2025-01-10 15:24:36 29.11 298.00 0
2025-01-10 15:24:36 29.07 298.00 0
2025-01-10 15:24:36 29.07 298.00 0
2025-01-10 15:24:36 29.01 298.00 0
2025-01-10 15:24:36 29.01 298.00 0
2025-01-10 15:24:36 29.03 298.00 0
2025-01-10 15:24:36 29.03 298.00 0
2025-01-10 15:24:37 29.07 298.00 0
2025-01-10 15:24:37 29.13 298.00 0
2025-01-10 15:24:37 29.13 298.00 0
2025-01-10 15:24:37 29.11 298.00 0
2025-01-10 15:24:37 29.11 298.00 0
2025-01-10 15:24:37 29.07 298.00 0
2025-01-10 15:24:37 29.07 298.00 0
2025-01-10 15:24:37 28.99 298.00 0
2025-01-10 15:24:37 28.99 298.00 0
2025-01-10 15:24:38 29.03 298.00 0
2025-01-10 15:24:38 29.03 298.00 0
2025-01-10 15:24:38 28.99 298.00 0
2025-01-10 15:24:38 28.99 298.00 0
2025-01-10 15:24:38 29.01 299.00 0
2025-01-10 15:24:38 29.01 299.00 0
2025-01-10 15:24:38 29.03 298.00 0
2025-01-10 15:24:38 29.03 298.00 0
2025-01-10 15:24:39 29.03 298.00 0
2025-01-10 15:24:39 29.03 298.00 0
2025-01-10 15:24:39 29.03 298.00 0
2025-01-10 15:24:39 29.03 298.00 0
2025-01-10 15:24:39 29.07 297.00 0
2025-01-10 15:24:39 29.07 297.00 0
2025-01-10 15:24:39 29.03 298.00 0
2025-01-10 15:24:39 29.05 298.00 0
2025-01-10 15:24:40 29.11 298.00 0
2025-01-10 15:24:40 29.11 298.00 0
2025-01-10 15:24:40 29.03 297.00 0
2025-01-10 15:24:40 29.03 297.00 0
2025-01-10 15:24:40 28.99 297.00 0
2025-01-10 15:24:40 29.01 297.00 0
2025-01-10 15:24:40 28.99 297.00 0
2025-01-10 15:24:40 28.99 297.00 0
2025-01-10 15:24:41 29.09 298.00 0
2025-01-10 15:24:41 29.09 298.00 0
2025-01-10 15:24:41 29.09 298.00 0
2025-01-10 15:24:41 29.07 297.00 0
2025-01-10 15:24:41 29.07 297.00 0
2025-01-10 15:24:41 29.07 298.00 0
2025-01-10 15:24:41 29.13 298.00 0
2025-01-10 15:24:42 29.17 298.00 0
2025-01-10 15:24:42 29.05 299.00 0
2025-01-10 15:24:42 28.99 298.00 0
2025-01-10 15:24:42 28.97 299.00 0
2025-01-10 15:24:43 29.13 298.00 0
2025-01-10 15:24:43 29.13 298.00 0
2025-01-10 15:24:43 29.05 298.00 0
2025-01-10 15:24:43 29.09 298.00 0
2025-01-10 15:24:44 29.07 297.00 0
2025-01-10 15:24:44 29.01 298.00 0
2025-01-10 15:24:44 29.11 298.00 0
2025-01-10 15:24:44 29.09 298.00 0
2025-01-10 15:24:45 29.05 298.00 0
2025-01-10 15:24:45 29.07 298.00 0
2025-01-10 15:24:45 29.09 297.00 0
2025-01-10 15:24:45 29.03 298.00 0
2025-01-10 15:24:45 29.05 298.00 0
2025-01-10 15:24:46 29.07 297.00 0
2025-01-10 15:24:46 29.05 297.00 0
2025-01-10 15:24:46 29.07 299.00 0
2025-01-10 15:24:46 29.13 299.00 0
2025-01-10 15:24:47 28.99 297.00 0
2025-01-10 15:24:47 29.01 298.00 0
2025-01-10 15:24:47 29.11 299.00 0
2025-01-10 15:24:47 29.13 299.00 0
2025-01-10 15:24:48 29.05 298.00 0
2025-01-10 15:24:48 29.11 298.00 0
2025-01-10 15:24:48 29.05 299.00 0
2025-01-10 15:24:48 29.07 296.00 0
2025-01-10 15:24:49 29.09 298.00 0
2025-01-10 15:24:49 29.03 298.00 0
2025-01-10 15:24:49 29.01 299.00 0
2025-01-10 15:24:49 29.11 297.00 0
2025-01-10 15:24:50 29.13 299.00 0
2025-01-10 15:24:50 29.05 298.00 0
2025-01-10 15:24:50 29.13 298.00 0
2025-01-10 15:24:50 29.09 298.00 0
2025-01-10 15:24:50 29.05 297.00 0
2025-01-10 15:24:51 29.05 298.00 0
2025-01-10 15:24:51 29.11 298.00 0
2025-01-10 15:24:51 29.09 298.00 0
2025-01-10 15:24:51 29.13 298.00 0
2025-01-10 15:24:52 29.17 298.00 0
2025-01-10 15:24:52 29.15 299.00 0
2025-01-10 15:24:52 29.07 298.00 1
2025-01-10 15:24:52 29.13 298.00 1
2025-01-10 15:24:53 29.01 297.00 1
2025-01-10 15:24:53 29.13 298.00 1
2025-01-10 15:24:53 29.09 299.00 1
2025-01-10 15:24:53 29.13 298.00 1
2025-01-10 15:24:54 29.05 298.00 1
2025-01-10 15:24:54 29.07 299.00 1
2025-01-10 15:24:54 29.07 299.00 1
2025-01-10 15:24:54 29.07 299.00 1
2025-01-10 15:24:54 29.15 299.00 1
2025-01-10 15:24:55 29.11 297.00 1
2025-01-10 15:24:55 29.07 299.00 1
2025-01-10 15:24:55 29.03 298.00 1
2025-01-10 15:24:55 29.09 299.00 1
2025-01-10 15:24:56 29.09 299.00 1
2025-01-10 15:24:56 29.07 299.00 1
2025-01-10 15:24:56 29.07 299.00 1
2025-01-10 15:24:56 29.11 299.00 1
2025-01-10 15:24:57 29.11 299.00 1
2025-01-10 15:24:57 29.15 299.00 1
2025-01-10 15:24:57 29.15 299.00 1
2025-01-10 15:24:57 29.09 299.00 1
2025-01-10 15:24:58 29.07 298.00 0
2025-01-10 15:24:58 29.09 298.00 0
2025-01-10 15:24:58 29.13 298.00 0
2025-01-10 15:24:58 29.09 298.00 0
2025-01-10 15:24:58 29.07 298.00 0
2025-01-10 15:24:59 29.09 298.00 0
2025-01-10 15:24:59 29.03 299.00 0
2025-01-10 15:24:59 29.13 299.00 0
2025-01-10 15:24:59 29.13 299.00 0
2025-01-10 15:25:00 29.13 299.00 0
2025-01-10 15:25:00 29.13 299.00 0
2025-01-10 15:25:00 29.05 299.00 0
2025-01-10 15:25:00 29.05 299.00 0
2025-01-10 15:25:00 29.11 299.00 0
2025-01-10 15:25:00 29.15 299.00 0
2025-01-10 15:25:01 29.13 299.00 0
2025-01-10 15:25:01 29.13 299.00 0
2025-01-10 15:25:01 29.15 299.00 0
2025-01-10 15:25:01 29.13 298.00 0
2025-01-10 15:25:01 29.13 298.00 0
2025-01-10 15:25:01 29.13 298.00 0
2025-01-10 15:25:01 29.13 298.00 0
2025-01-10 15:25:02 29.13 299.00 0
2025-01-10 15:25:02 29.13 299.00 0
2025-01-10 15:25:02 29.17 299.00 0
2025-01-10 15:25:02 29.17 299.00 0
2025-01-10 15:25:02 29.11 299.00 0
2025-01-10 15:25:02 29.11 299.00 0
2025-01-10 15:25:02 29.09 299.00 0
2025-01-10 15:25:02 29.09 299.00 0
2025-01-10 15:25:02 29.19 299.00 0
2025-01-10 15:25:03 29.13 297.00 0
2025-01-10 15:25:03 29.13 297.00 0
2025-01-10 15:25:03 29.13 298.00 0
2025-01-10 15:25:03 29.13 298.00 0
2025-01-10 15:25:03 29.09 298.00 0
2025-01-10 15:25:03 29.09 298.00 0
2025-01-10 15:25:03 29.09 299.00 0
2025-01-10 15:25:03 29.09 299.00 0
2025-01-10 15:25:04 29.13 299.00 0
2025-01-10 15:25:04 29.07 299.00 0
2025-01-10 15:25:04 29.13 298.00 0
2025-01-10 15:25:04 29.13 298.00 0
2025-01-10 15:25:04 29.11 298.00 0
2025-01-10 15:25:04 29.11 298.00 0
2025-01-10 15:25:04 29.09 298.00 0
2025-01-10 15:25:05 29.05 299.00 0
2025-01-10 15:25:05 29.05 299.00 0
2025-01-10 15:25:05 29.15 298.00 0
2025-01-10 15:25:05 29.15 298.00 0
2025-01-10 15:25:05 29.15 298.00 0
2025-01-10 15:25:05 29.17 298.00 0
2025-01-10 15:25:05 29.21 298.00 0
2025-01-10 15:25:05 29.21 298.00 0
2025-01-10 15:25:06 29.19 298.00 0
2025-01-10 15:25:06 29.19 298.00 0
2025-01-10 15:25:06 29.13 298.00 0
2025-01-10 15:25:06 29.13 298.00 0
2025-01-10 15:25:06 29.03 298.00 0
2025-01-10 15:25:06 29.03 298.00 0
2025-01-10 15:25:06 29.15 298.00 0
2025-01-10 15:25:06 29.09 298.00 0
2025-01-10 15:25:07 29.09 298.00 0
2025-01-10 15:25:07 29.17 297.00 0
2025-01-10 15:25:07 29.17 297.00 0
2025-01-10 15:25:07 29.15 297.00 0
2025-01-10 15:25:07 29.15 297.00 0
2025-01-10 15:25:07 29.15 297.00 0
2025-01-10 15:25:07 29.15 297.00 0
2025-01-10 15:25:07 29.19 298.00 0
2025-01-10 15:25:07 29.19 298.00 0
2025-01-10 15:25:08 29.19 299.00 0
2025-01-10 15:25:08 29.19 299.00 0
2025-01-10 15:25:08 29.17 299.00 0
2025-01-10 15:25:08 29.17 299.00 0
2025-01-10 15:25:08 29.13 299.00 0
2025-01-10 15:25:08 29.25 298.00 0
2025-01-10 15:25:09 29.17 299.00 0
2025-01-10 15:25:09 29.19 299.00 0
2025-01-10 15:25:09 29.25 299.00 0
2025-01-10 15:25:09 29.17 298.00 0
2025-01-10 15:25:10 29.21 298.00 0
2025-01-10 15:25:10 29.15 299.00 0
2025-01-10 15:25:10 29.23 299.00 0
2025-01-10 15:25:10 29.17 299.00 0
2025-01-10 15:25:10 29.19 299.00 0
2025-01-10 15:25:11 29.15 299.00 0
2025-01-10 15:25:11 29.17 299.00 0
2025-01-10 15:25:11 29.21 299.00 0
2025-01-10 15:25:11 29.21 299.00 0
2025-01-10 15:25:12 29.25 300.00 0
2025-01-10 15:25:12 29.15 298.00 0
2025-01-10 15:25:12 29.21 299.00 0
2025-01-10 15:25:12 29.23 300.00 0
2025-01-10 15:25:13 29.19 300.00 0
2025-01-10 15:25:13 29.19 299.00 0
2025-01-10 15:25:13 29.21 299.00 0
2025-01-10 15:25:13 29.21 299.00 0
2025-01-10 15:25:14 29.23 299.00 0
2025-01-10 15:25:14 29.09 299.00 0
2025-01-10 15:25:14 29.21 299.00 0
2025-01-10 15:25:14 29.15 299.00 0
2025-01-10 15:25:14 29.15 299.00 0
2025-01-10 15:25:15 29.21 298.00 0
2025-01-10 15:25:15 29.19 299.00 0
2025-01-10 15:25:15 29.17 297.00 0
2025-01-10 15:25:15 29.19 299.00 0
2025-01-10 15:25:16 29.19 300.00 0
2025-01-10 15:25:16 29.25 298.00 0
2025-01-10 15:25:16 29.27 299.00 0
2025-01-10 15:25:16 29.27 298.00 0
2025-01-10 15:25:17 29.21 299.00 0
2025-01-10 15:25:17 29.15 299.00 0
2025-01-10 15:25:17 29.23 299.00 0
2025-01-10 15:25:17 29.23 299.00 0
2025-01-10 15:25:18 29.27 298.00 0
2025-01-10 15:25:18 29.19 297.00 0
2025-01-10 15:25:18 29.21 298.00 0
2025-01-10 15:25:18 29.25 299.00 0
2025-01-10 15:25:19 29.17 298.00 0
2025-01-10 15:25:19 29.25 299.00 0
2025-01-10 15:25:19 29.21 299.00 0
2025-01-10 15:25:19 29.21 299.00 0
2025-01-10 15:25:19 29.21 299.00 0
2025-01-10 15:25:20 29.13 299.00 0
2025-01-10 15:25:20 29.13 299.00 0
2025-01-10 15:25:20 29.27 299.00 0
2025-01-10 15:25:20 29.19 298.00 0
2025-01-10 15:25:21 29.21 298.00 0
2025-01-10 15:25:21 29.21 298.00 0
2025-01-10 15:25:21 29.21 298.00 0
2025-01-10 15:25:21 29.29 299.00 0
2025-01-10 15:25:22 29.19 298.00 0
2025-01-10 15:25:22 29.31 298.00 0
2025-01-10 15:25:22 29.29 298.00 0
2025-01-10 15:25:22 29.19 298.00 0
2025-01-10 15:25:23 29.21 298.00 0
2025-01-10 15:25:23 29.05 298.00 0
2025-01-10 15:25:23 29.25 298.00 0
2025-01-10 15:25:23 29.23 298.00 0
2025-01-10 15:25:23 29.29 298.00 0
2025-01-10 15:25:24 29.23 298.00 0
2025-01-10 15:25:24 29.21 298.00 0
2025-01-10 15:25:24 29.27 298.00 0
2025-01-10 15:25:24 29.25 298.00 0
2025-01-10 15:25:25 29.31 298.00 0
2025-01-10 15:25:25 29.23 298.00 0
2025-01-10 15:25:25 29.21 298.00 0
2025-01-10 15:25:25 29.17 298.00 0
2025-01-10 15:25:26 29.25 299.00 0
2025-01-10 15:25:26 29.25 298.00 0
2025-01-10 15:25:26 29.23 298.00 0
2025-01-10 15:25:26 29.31 297.00 0
2025-01-10 15:25:27 29.21 298.00 0
2025-01-10 15:25:27 29.31 298.00 0
2025-01-10 15:25:27 29.27 298.00 0
2025-01-10 15:25:27 29.21 298.00 0
2025-01-10 15:25:27 29.19 298.00 0
2025-01-10 15:25:28 29.31 298.00 0
2025-01-10 15:25:28 29.21 298.00 0
2025-01-10 15:25:28 29.25 298.00 0
2025-01-10 15:25:28 29.31 299.00 0
2025-01-10 15:25:29 29.27 300.00 0
2025-01-10 15:25:29 29.27 299.00 0
2025-01-10 15:25:29 29.29 299.00 0
2025-01-10 15:25:29 29.21 300.00 0
2025-01-10 15:25:30 29.31 300.00 0
2025-01-10 15:25:30 29.23 299.00 0
2025-01-10 15:25:30 29.23 298.00 0
2025-01-10 15:25:30 29.27 300.00 0
2025-01-10 15:25:31 29.25 299.00 0
2025-01-10 15:25:31 29.21 299.00 0
2025-01-10 15:25:31 29.21 298.00 0
2025-01-10 15:25:31 29.27 299.00 0
2025-01-10 15:25:31 29.35 299.00 0
2025-01-10 15:25:32 29.33 299.00 0
2025-01-10 15:25:32 29.31 299.00 0
2025-01-10 15:25:32 29.23 299.00 0
2025-01-10 15:25:32 29.27 298.00 0
2025-01-10 15:25:33 29.31 297.00 0
2025-01-10 15:25:33 29.23 298.00 0
2025-01-10 15:25:33 29.27 299.00 0
2025-01-10 15:25:33 29.21 297.00 0
2025-01-10 15:25:34 29.33 297.00 0
2025-01-10 15:25:34 29.23 298.00 0
2025-01-10 15:25:34 29.19 297.00 0
2025-01-10 15:25:34 29.31 298.00 0
2025-01-10 15:25:35 29.29 298.00 0
2025-01-10 15:25:35 29.31 298.00 0
2025-01-10 15:25:35 29.25 298.00 0
2025-01-10 15:25:35 29.25 298.00 0
2025-01-10 15:25:35 29.27 298.00 0
2025-01-10 15:25:36 29.27 298.00 0
2025-01-10 15:25:36 29.31 298.00 0
2025-01-10 15:25:36 29.27 298.00 0
2025-01-10 15:25:36 29.35 298.00 0
2025-01-10 15:25:37 29.27 298.00 0
2025-01-10 15:25:37 29.25 298.00 0
2025-01-10 15:25:37 29.21 297.00 0
2025-01-10 15:25:37 29.33 298.00 0
2025-01-10 15:25:38 29.35 299.00 0
2025-01-10 15:25:38 29.25 297.00 0
2025-01-10 15:25:38 29.25 297.00 0
2025-01-10 15:25:38 29.31 298.00 0
2025-01-10 15:25:39 29.23 297.00 0
2025-01-10 15:25:39 29.27 298.00 0
2025-01-10 15:25:39 29.25 298.00 0
2025-01-10 15:25:39 29.25 298.00 0
2025-01-10 15:25:39 29.19 298.00 0
2025-01-10 15:25:40 29.31 298.00 0
2025-01-10 15:25:40 29.23 299.00 0
2025-01-10 15:25:40 29.21 297.00 0
2025-01-10 15:25:40 29.27 298.00 0
2025-01-10 15:25:41 29.27 298.00 0
2025-01-10 15:25:41 29.23 298.00 0
2025-01-10 15:25:41 29.33 298.00 0
2025-01-10 15:25:41 29.25 298.00 0
2025-01-10 15:25:42 29.23 299.00 0
2025-01-10 15:25:42 29.23 299.00 0
2025-01-10 15:25:42 29.29 299.00 0
2025-01-10 15:25:42 29.29 299.00 0
2025-01-10 15:25:43 29.31 299.00 0
2025-01-10 15:25:43 29.23 299.00 0
2025-01-10 15:25:43 29.33 299.00 0
2025-01-10 15:25:43 29.31 300.00 0
2025-01-10 15:25:44 29.29 299.00 0
2025-01-10 15:25:44 29.31 298.00 0
2025-01-10 15:25:44 29.29 299.00 0
2025-01-10 15:25:44 29.29 298.00 0
2025-01-10 15:25:44 29.25 298.00 0
2025-01-10 15:25:45 29.27 297.00 0
2025-01-10 15:25:45 29.31 298.00 0
2025-01-10 15:25:45 29.29 298.00 0
2025-01-10 15:25:46 29.31 298.00 0
2025-01-10 15:25:46 29.35 299.00 0
2025-01-10 15:25:46 29.25 299.00 0
2025-01-10 15:25:46 29.25 300.00 0
2025-01-10 15:25:47 29.33 301.00 0
2025-01-10 15:25:47 29.27 299.00 0
2025-01-10 15:25:47 29.31 300.00 0
2025-01-10 15:25:47 29.33 299.00 0
2025-01-10 15:25:48 29.37 299.00 0
2025-01-10 15:25:48 29.31 299.00 0
2025-01-10 15:25:48 29.33 299.00 0
2025-01-10 15:25:48 29.29 298.00 0
2025-01-10 15:25:49 29.39 298.00 0
2025-01-10 15:25:49 29.33 298.00 0
2025-01-10 15:25:49 29.37 298.00 0
2025-01-10 15:25:50 29.37 298.00 0
2025-01-10 15:25:50 29.31 298.00 0
2025-01-10 15:25:50 29.29 298.00 0
2025-01-10 15:25:50 29.33 298.00 0
2025-01-10 15:25:51 29.31 298.00 0
2025-01-10 15:25:51 29.35 298.00 0
2025-01-10 15:25:51 29.29 299.00 0
2025-01-10 15:25:51 29.33 299.00 0
2025-01-10 15:25:52 29.35 298.00 0
2025-01-10 15:25:52 29.31 299.00 0
2025-01-10 15:25:52 29.31 298.00 0
2025-01-10 15:25:52 29.21 298.00 0
2025-01-10 15:25:53 29.29 298.00 0
2025-01-10 15:25:53 29.21 298.00 0
2025-01-10 15:25:53 29.33 298.00 0
2025-01-10 15:25:53 29.29 298.00 0
2025-01-10 15:25:54 29.29 299.00 0
2025-01-10 15:25:54 29.29 299.00 0
2025-01-10 15:25:54 29.37 297.00 0
2025-01-10 15:25:54 29.29 299.00 0
2025-01-10 15:25:54 29.33 299.00 0
2025-01-10 15:25:55 29.31 299.00 0
2025-01-10 15:25:55 29.31 298.00 0
2025-01-10 15:25:55 29.27 298.00 0
2025-01-10 15:25:55 29.29 299.00 0
2025-01-10 15:25:56 29.31 299.00 0
2025-01-10 15:25:56 29.31 298.00 0
2025-01-10 15:25:56 29.21 298.00 0
2025-01-10 15:25:56 29.27 298.00 0
2025-01-10 15:25:57 29.33 299.00 0
2025-01-10 15:25:57 29.29 296.00 0
2025-01-10 15:25:57 29.27 298.00 1
2025-01-10 15:25:57 29.31 298.00 1
2025-01-10 15:25:58 30.01 300.00 1
2025-01-10 15:25:58 30.31 300.00 1
2025-01-10 15:25:58 29.67 291.00 1
2025-01-10 15:25:58 29.39 291.00 1
2025-01-10 15:25:58 29.65 290.00 1
2025-01-10 15:25:59 29.69 290.00 1
2025-01-10 15:25:59 29.63 290.00 1
2025-01-10 15:25:59 29.71 290.00 1
2025-01-10 15:25:59 29.75 290.00 1
2025-01-10 15:26:00 29.69 289.00 1
2025-01-10 15:26:00 29.69 290.00 1
2025-01-10 15:26:00 29.75 290.00 1
2025-01-10 15:26:00 29.69 290.00 1
2025-01-10 15:26:01 29.63 290.00 1
2025-01-10 15:26:01 29.75 290.00 1
2025-01-10 15:26:01 29.85 290.00 1
2025-01-10 15:26:01 29.79 290.00 1
2025-01-10 15:26:02 29.79 289.00 1
2025-01-10 15:26:02 29.59 289.00 1
2025-01-10 15:26:02 29.69 289.00 1
2025-01-10 15:26:02 29.75 289.00 1
2025-01-10 15:26:02 29.65 289.00 1
2025-01-10 15:26:03 29.57 289.00 1
2025-01-10 15:26:03 29.63 289.00 1
2025-01-10 15:26:03 29.63 289.00 1
2025-01-10 15:26:03 29.63 289.00 1
2025-01-10 15:26:04 29.57 289.00 1
2025-01-10 15:26:04 29.55 289.00 1
2025-01-10 15:26:04 29.67 288.00 1
2025-01-10 15:26:04 29.63 288.00 1
2025-01-10 15:26:05 29.59 288.00 1
2025-01-10 15:26:05 29.55 288.00 1
2025-01-10 15:26:05 29.45 288.00 1
2025-01-10 15:26:05 29.47 288.00 1
2025-01-10 15:26:06 29.59 288.00 1
2025-01-10 15:26:06 29.51 288.00 1
2025-01-10 15:26:06 29.41 289.00 1
2025-01-10 15:26:06 29.47 288.00 1
2025-01-10 15:26:06 29.49 288.00 1
2025-01-10 15:26:07 29.39 288.00 1
2025-01-10 15:26:07 29.43 288.00 1
2025-01-10 15:26:07 29.53 288.00 1
2025-01-10 15:26:07 29.49 288.00 1
2025-01-10 15:26:08 29.43 289.00 1
2025-01-10 15:26:08 29.43 289.00 1
2025-01-10 15:26:08 29.57 289.00 1
2025-01-10 15:26:08 29.55 289.00 0
2025-01-10 15:26:09 29.63 301.00 0
2025-01-10 15:26:09 29.23 301.00 0
2025-01-10 15:26:09 29.29 300.00 0
2025-01-10 15:26:09 29.23 300.00 0
2025-01-10 15:26:10 29.21 300.00 0
2025-01-10 15:26:10 29.15 300.00 0
2025-01-10 15:26:10 29.21 299.00 0
2025-01-10 15:26:10 29.17 299.00 0
2025-01-10 15:26:10 29.17 299.00 0
2025-01-10 15:26:11 29.21 299.00 0
2025-01-10 15:26:11 29.13 299.00 0
2025-01-10 15:26:11 29.15 298.00 0
2025-01-10 15:26:11 29.15 298.00 0
2025-01-10 15:26:12 29.13 299.00 0
2025-01-10 15:26:12 29.07 298.00 0
2025-01-10 15:26:12 29.29 298.00 0
2025-01-10 15:26:12 29.17 298.00 0
2025-01-10 15:26:13 29.13 299.00 0
2025-01-10 15:26:13 29.21 298.00 0
2025-01-10 15:26:13 29.13 299.00 0
2025-01-10 15:26:13 29.17 298.00 0
2025-01-10 15:26:14 29.19 299.00 0
2025-01-10 15:26:14 29.17 299.00 0
2025-01-10 15:26:14 29.15 299.00 0
2025-01-10 15:26:14 29.09 299.00 0
